11,1,1065,333,1078,345
12,1,1047,362,1057,372
1443,1,851,689,864,700
1444,1,847,690,862,700
1445,1,845,692,860,702
1446,1,843,694,855,704
1447,1,838,694,851,704
1448,1,833,693,847,703
1449,1,829,691,843,701
1450,1,826,690,840,700
1451,1,824,690,838,700
1452,1,822,690,836,700
1453,1,820,691,834,701
1454,1,818,692,832,702
1455,1,820,693,831,703
1456,1,818,695,830,705
1457,1,817,696,829,707
1458,1,817,698,829,708
1459,1,818,700,831,710
1460,1,822,700,834,710
1461,1,824,698,838,708
1462,1,833,696,845,706
1463,1,840,692,852,702
1464,1,849,688,861,698
1465,1,859,683,870,693
1466,1,869,678,880,688
1467,1,878,675,890,685
1468,1,886,674,898,684
1469,1,896,673,907,683
1470,1,904,672,915,682
1471,1,911,671,922,681
1472,1,917,670,928,680
1473,1,923,670,935,680
1474,1,928,669,940,679
1475,1,931,668,943,678
1476,1,935,668,946,678
1477,1,936,667,947,677
1478,1,937,667,948,677
1479,1,937,667,949,677
1480,1,936,667,948,677
1481,1,936,668,947,678
1482,1,935,668,946,678
1483,1,932,667,944,677
1484,1,930,667,942,678
1485,1,926,666,938,676
1486,1,924,666,936,676
1487,1,921,666,932,676
1488,1,918,667,930,677
1489,1,915,668,927,678
1490,1,912,669,924,679
1491,1,910,670,922,680
1492,1,908,672,920,682
1493,1,906,674,919,684
1494,1,906,675,918,685
1495,1,905,676,918,686
1496,1,905,677,917,687
1497,1,906,676,918,686
1498,1,906,676,918,686
1499,1,908,675,920,685
1500,1,910,675,923,685
1501,1,912,676,926,686
1502,1,917,677,929,687
1503,1,920,677,933,687
1504,1,924,678,935,688
1505,1,926,678,938,688
1506,1,930,678,942,688
1507,1,933,678,945,688
1508,1,937,679,948,689
1509,1,939,682,952,692
1510,1,944,685,955,695
1511,1,947,689,958,699
1512,1,949,692,962,702
1513,1,952,696,964,708
1514,1,955,699,966,711
1515,1,956,701,968,712
1516,1,958,703,970,715
1517,1,961,705,972,717
1518,1,961,708,974,719
1519,1,963,711,975,723
1520,1,966,715,976,725
1521,1,965,716,977,728
1522,1,966,716,979,727
1523,1,968,717,979,729
1524,1,967,719,980,731
1525,1,966,721,981,731
1526,1,967,723,982,734
1527,1,969,725,984,736
1528,1,972,726,987,736
1529,1,975,725,990,736
1530,1,981,725,995,736
1531,1,985,724,999,735
1532,1,988,722,1002,733
1533,1,990,721,1004,732
1534,1,993,720,1007,731
1535,1,996,720,1010,731
1536,1,999,720,1013,731
1537,1,1003,719,1017,730
1538,1,1007,717,1021,728
1539,1,1012,714,1024,727
1540,1,1017,713,1029,726
1541,1,1022,712,1033,724
1542,1,1028,712,1039,724
1543,1,1034,712,1045,724
1544,1,1040,714,1050,730
1545,1,1046,721,1056,733
1546,1,1052,723,1062,736
1547,1,1057,726,1067,739
1548,1,1063,730,1073,742
1549,1,1067,734,1077,745
1550,1,1071,736,1082,747
1551,1,1075,740,1085,752
1552,1,1078,748,1088,759
1553,1,1081,754,1091,766
1554,1,1084,761,1094,771
1555,1,1087,766,1097,776
1556,1,1089,771,1099,782
1557,1,1091,775,1101,785
1558,1,1094,779,1104,789
1559,1,1098,781,1108,791
1560,1,1104,783,1114,793
1561,1,1111,784,1121,794
1562,1,1119,783,1129,793
1563,1,1129,782,1139,792
1564,1,1140,777,1150,787
1565,1,1151,768,1161,781
1566,1,1162,764,1172,777
1567,1,1173,764,1184,776
1568,1,1184,763,1194,775
1569,1,1194,763,1204,775
1570,1,1204,766,1214,778
1571,1,1213,767,1223,780
1572,1,1222,769,1232,782
1573,1,1230,772,1240,786
1574,1,1238,775,1248,789
1575,1,1246,779,1256,793
1576,1,1254,786,1264,797
1577,1,1254,791,1269,807
1578,1,1264,801,1274,817
1579,1,1267,805,1280,824
